"blockgroup","maz","maz_share"
60014005002,320998,0.165217391304348
60014005002,320999,0.188405797101449
60014005002,324825,0.0927536231884058
60014005002,327618,0.0753623188405797
60014005003,316849,0.154545454545455
60014005003,316850,0.1
60014005003,320823,0.248484848484848
60014005003,324122,0.336363636363636
60014005003,332905,0.160606060606061
60014006001,315589,0.171837708830549
60014006001,323930,0.114558472553699
60014006001,324522,0.331742243436754
60014006001,327619,0.140811455847255
60014006001,330905,0.0978520286396181
60014006001,332423,0.0787589498806683
60014006001,333929,0.0644391408114559
60014006002,310662,0.136531365313653
60014006002,315591,0.199261992619926
60014006002,315592,0.254612546125461
60014006002,324828,0.191881918819188
60014006002,333930,0.217712177121771
60014007001,311595,0.16359918200409
60014007001,312479,0.0429447852760736
60014007001,314009,0.100204498977505
60014007001,314636,0.0756646216768916
60014007001,314785,0.114519427402863
60014007001,315574,0.175869120654397
60014007001,316235,0.0879345603271984
60014007001,317741,0.124744376278119
60014007001,318696,0.114519427402863
60014007002,311596,0.0761523046092184
60014007002,312275,0.112224448897796
60014007002,314423,0.0240480961923848
60014007002,315121,0.0460921843687375
60014007002,315576,0.0721442885771543
60014007002,316853,0.118236472945892
60014007002,319576,0.168336673346693
60014007002,324127,0.0420841683366733
60014007002,325046,0.120240480961924
60014007002,327797,0.0761523046092184
60014007002,327800,0.0741482965931864
60014007002,332906,0.0701402805611222
60014007003,310477,0.124610591900312
60014007003,310659,0.11214953271028
60014007003,315578,0.127725856697819
60014007003,318878,0.0996884735202492
60014007003,321000,0.115264797507788
60014007003,321001,0.149532710280374
60014007003,327615,0.161993769470405
60014007003,327801,0.109034267912773
60014007004,310476,0.0695067264573991
60014007004,310478,0.100896860986547
60014007004,310661,0.105381165919283
60014007004,312276,0.10762331838565
60014007004,315590,0.0986547085201794
60014007004,318891,0.118834080717489
60014007004,324826,0.116591928251121
60014007004,327616,0.0964125560538117
60014007004,327799,0.112107623318386
60014007004,328503,0.0717488789237668
60014007004,330061,0.00224215246636771
60014008001,310278,0.0347003154574132
60014008001,315566,0.0252365930599369
60014008001,320090,0.0630914826498423
60014008001,321651,0.0362776025236593
60014008001,325014,0.127760252365931
60014008001,325024,0.10410094637224
60014008001,325680,0.0331230283911672
60014008001,326831,0.100946372239748
60014008001,330646,0
60014008001,330925,0.176656151419558
60014008001,331474,0.0772870662460568
60014008001,333082,0.220820189274448
60014008002,310269,0.0784313725490196
60014008002,314453,0.294117647058824
60014008002,325878,0.208333333333333
60014008002,332227,0.227941176470588
60014008002,332231,0.191176470588235
60014008003,310272,0.0590476190476191
60014008003,310277,0.12
60014008003,310279,0.020952380952381
60014008003,319406,0.125714285714286
60014008003,319586,0.0857142857142857
60014008003,320089,0.0647619047619048
60014008003,320968,0.0476190476190476
60014008003,325679,0.0457142857142857
60014008003,332230,0.171428571428571
60014008003,333099,0.0666666666666667
60014008003,333750,0.0876190476190476
60014008003,333752,0.104761904761905
60014009001,310281,0.0658135283363803
60014009001,314465,0.0731261425959781
60014009001,315577,0.120658135283364
60014009001,316912,0.0621572212065814
60014009001,320824,0.0310786106032907
60014009001,320826,0.093235831809872
60014009001,325682,0.20109689213894
60014009001,325684,0.0658135283363803
60014009001,325685,0.138939670932358
60014009001,325881,0.0639853747714808
60014009001,332233,0.0840950639853748
60014009002,310275,0.0847457627118644
60014009002,311597,0.139830508474576
60014009002,316688,0.0508474576271186
60014009002,325678,0.0911016949152542
60014009002,325683,0.105932203389831
60014009002,325686,0.048728813559322
60014009002,325880,0.108050847457627
60014009002,326176,0.0889830508474576
60014009002,332234,0.114406779661017
60014009002,333944,0.167372881355932
60014010001,314644,0.204481792717087
60014010001,314786,0.481792717086835
60014010001,314794,0.0420168067226891
60014010001,316298,0.145658263305322
60014010001,330939,0.126050420168067
60014010002,310004,0.400593471810089
60014010002,318694,0.130563798219585
60014010002,325242,0.204747774480712
60014010002,332214,0.100890207715134
60014010002,333053,0.163204747774481
60014010003,313122,0.196660482374768
60014010003,314915,0.102040816326531
60014010003,321502,0.0649350649350649
60014010003,321503,0.14100185528757
60014010003,321504,0.11317254174397
60014010003,324297,0.098330241187384
60014010003,325846,0.0816326530612245
60014010003,325984,0.0760667903525046
60014010003,333054,0.0927643784786642
60014010003,333055,0.0333951762523191
60014010004,311321,0.732441471571906
60014010004,315290,0.197324414715719
60014010004,316914,0.0702341137123746
60014010005,313134,0.197969543147208
60014010005,313315,0.114213197969543
60014010005,313814,0.139593908629442
60014010005,313962,0.16497461928934
60014010005,315438,0.195431472081218
60014010005,315446,0.050761421319797
60014010005,330678,0.137055837563452
60014010006,314646,0.207943925233645
60014010006,314797,0.114485981308411
60014010006,316971,0.0327102803738318
60014010006,316972,0.184579439252336
60014010006,318662,0.151869158878505
60014010006,325702,0.147196261682243
60014010006,328511,0.161214953271028
60014011001,313133,0.106707317073171
60014011001,314457,0.198170731707317
60014011001,315551,0.213414634146341
60014011001,318674,0.307926829268293
60014011001,327182,0.173780487804878
60014011002,311605,0.428965517241379
60014011002,312260,0.172413793103448
60014011002,313999,0.117241379310345
60014011002,318700,0.166896551724138
60014011002,320832,0.11448275862069
60014011003,312167,0
60014011003,312477,0.271111111111111
60014011003,315119,0.237777777777778
60014011003,324360,0.153333333333333
60014011003,326509,0.164444444444444
60014011003,327186,0.122222222222222
60014011003,330849,0.0511111111111111
60014011004,310287,0.0158730158730159
60014011004,315106,0.21031746031746
60014011004,315116,0.176587301587302
60014011004,315444,0.166666666666667
60014011004,316273,0.0654761904761905
60014011004,316951,0
60014011004,318671,0.0833333333333333
60014011004,320972,0.162698412698413
60014011004,325002,0.119047619047619
60014012001,312259,0.161616161616162
60014012001,314617,0.094949494949495
60014012001,315557,0.115151515151515
60014012001,316211,0.0666666666666667
60014012001,320275,0.105050505050505
60014012001,326812,0.0161616161616162
60014012001,327012,0.23030303030303
60014012001,327188,0.21010101010101
60014012002,310467,0.15211970074813
60014012002,316212,0.102244389027431
60014012002,320278,0.0723192019950125
60014012002,327009,0.119700748129676
60014012002,327185,0.154613466334165
60014012002,333545,0.214463840399002
60014012002,333547,0.184538653366584
60014012003,312261,0.296875
60014012003,316213,0.115625
60014012003,316214,0.203125
60014012003,321006,0.078125
60014012003,324135,0.2
60014012003,325042,0.10625
60014012003,328505,0
60014013001,310461,0.310502283105023
60014013001,310663,0
60014013001,311973,0.10958904109589
60014013001,315447,0.0296803652968037
60014013001,318262,0.00684931506849315
60014013001,318850,0.0479452054794521
60014013001,320636,0.30365296803653
60014013001,321437,0.0936073059360731
60014013001,321579,0.0182648401826484
60014013001,321580,0.0228310502283105
60014013001,326335,0.0547945205479452
60014013001,327626,0
60014013001,327778,0
60014013001,327809,0.00228310502283105
60014013001,328506,0
60014013001,329451,0
60014013002,310638,0.194528875379939
60014013002,310640,0.115501519756839
60014013002,315075,0.0349544072948328
60014013002,318260,0.0668693009118541
60014013002,320642,0
60014013002,321582,0.413373860182371
60014013002,324599,0.174772036474164
60014013003,310639,0.395522388059702
60014013003,310641,0.298507462686567
60014013003,310643,0.0634328358208955
60014013003,326340,0.242537313432836
60014014001,316695,0.14713216957606
60014014001,321534,0.182044887780549
60014014001,321535,0.167082294264339
60014014001,326504,0.214463840399002
60014014001,328832,0.15211970074813
60014014001,331804,0.13715710723192
60014014002,310284,0.150234741784038
60014014002,312645,0.0453834115805947
60014014002,313828,0.0954616588419405
60014014002,314799,0.0766823161189358
60014014002,315285,0.07981220657277
60014014002,316148,0.118935837245696
60014014002,318853,0.111111111111111
60014014002,320079,0.0985915492957746
60014014002,325005,0.0766823161189358
60014014002,325327,0
60014014002,327459,0.147104851330203
60014014003,310459,0.0758426966292135
60014014003,316318,0.0702247191011236
60014014003,316880,0.0421348314606742
60014014003,317546,0.123595505617978
60014014003,317580,0.185393258426966
60014014003,321541,0.0646067415730337
60014014003,324596,0.0786516853932584
60014014003,324802,0.00842696629213483
60014014003,325006,0.0280898876404494
60014014003,326514,0.0449438202247191
60014014003,333526,0.106741573033708
60014014003,333527,0.171348314606742
60014015001,311505,0.0701298701298701
60014015001,311507,0.111688311688312
60014015001,313280,0.181818181818182
60014015001,313963,0.119480519480519
60014015001,322378,0.228571428571429
60014015001,331524,0.119480519480519
60014015001,333242,0.168831168831169
60014015002,311506,0.117216117216117
60014015002,316659,0.146520146520146
60014015002,317223,0.347985347985348
60014015002,318658,0.139194139194139
60014015002,324501,0.128205128205128
60014015002,333243,0.120879120879121
60014015003,311504,0.166666666666667
60014015003,317874,0.156028368794326
60014015003,317878,0.0425531914893617
60014015003,318657,0.173758865248227
60014015003,321495,0.177304964539007
60014015003,322379,0.024822695035461
60014015003,325843,0.152482269503546
60014015003,332208,0.106382978723404
60014016001,311790,0.0562347188264059
60014016001,312172,0.23960880195599
60014016001,312825,0.163814180929095
60014016001,317395,0.0220048899755501
60014016001,317588,0
60014016001,318652,0.0244498777506112
60014016001,318653,0.0171149144254279
60014016001,321492,0.0709046454767726
60014016001,324549,0.154034229828851
60014016001,325204,0
60014016001,332206,0.0904645476772616
60014016001,333738,0.0660146699266504
60014016001,333916,0.0953545232273839
60014016002,312824,0.126404494382022
60014016002,313123,0
60014016002,313812,0
60014016002,314467,0
60014016002,314926,0.0365168539325843
60014016002,316905,0.216292134831461
60014016002,316928,0.0449438202247191
60014016002,317544,0.0758426966292135
60014016002,318116,0.207865168539326
60014016002,321009,0.0561797752808989
60014016002,327773,0.0393258426966292
60014016002,332210,0.196629213483146
60014017001,310288,0
60014017001,313274,0.271910112359551
60014017001,313276,0.0764044943820225
60014017001,313622,0.132584269662921
60014017001,316865,0
60014017001,317200,0.208988764044944
60014017001,318702,0.0224719101123595
60014017001,321476,0.0224719101123595
60014017001,323933,0
60014017001,324498,0
60014017001,325038,0
60014017001,326169,0
60014017001,328245,0
60014017001,330900,0.0921348314606742
60014017001,330901,0.0426966292134831
60014017001,331747,0
60014017001,331748,0
60014017001,332411,0
60014017001,333235,0
60014017001,333239,0.130337078651685
60014017002,311147,0.097770154373928
60014017002,311770,0.0737564322469983
60014017002,313614,0.039451114922813
60014017002,313784,0.0222984562607204
60014017002,313787,0.46483704974271
60014017002,323657,0.00171526586620926
60014017002,324628,0.0360205831903945
60014017002,325506,0.0531732418524871
60014017002,327625,0.0703259005145798
60014017002,329017,0
60014017002,329019,0
60014017002,331270,0.14065180102916
60014017003,0,0
60014017003,312466,0.6
60014017003,313994,0
60014017003,315088,0
60014017003,315605,0
60014017003,316234,0
60014017003,317198,0
60014017003,317933,0
60014017003,318691,0
60014017003,318845,0
60014017003,332799,0.4
60014018001,310484,0.163009404388715
60014018001,312920,0.125391849529781
60014018001,313120,0.106583072100313
60014018001,316286,0.0815047021943574
60014018001,318114,0.134796238244514
60014018001,323937,0.128526645768025
60014018001,324832,0.109717868338558
60014018001,327808,0.0940438871473354
60014018001,333472,0.0564263322884013
60014018002,311772,0.210691823899371
60014018002,312639,0.176100628930818
60014018002,312640,0.10377358490566
60014018002,316868,0.0754716981132075
60014018002,323935,0.223270440251572
60014018002,324630,0.0345911949685535
60014018002,325510,0.176100628930818
60014022001,313613,0.00289017341040462
60014022001,313992,0.161849710982659
60014022001,315284,0.326589595375723
60014022001,317578,0.176300578034682
60014022001,318472,0.0606936416184971
60014022001,329025,0.0809248554913295
60014022001,329027,0.190751445086705
60014022002,310292,0.321678321678322
60014022002,311775,0.412587412587413
60014022002,313303,0.048951048951049
60014022002,328254,0.216783216783217
60014022003,311774,0.202764976958525
60014022003,311777,0.129032258064516
60014022003,312641,0.161290322580645
60014022003,313615,0.124423963133641
60014022003,316237,0.105990783410138
60014022003,316869,0.101382488479263
60014022003,329026,0.175115207373272
60014024001,310974,0.0745454545454545
60014024001,316876,0
60014024001,318656,0.105454545454545
60014024001,318659,0.147272727272727
60014024001,320969,0.189090909090909
60014024001,321496,0.205454545454545
60014024001,325844,0.08
60014024001,326187,0.0836363636363636
60014024001,332209,0.114545454545455
60014024002,310669,0.0648535564853557
60014024002,311320,0.0857740585774059
60014024002,316660,0.144351464435146
60014024002,324293,0.0899581589958159
60014024002,332211,0.190376569037657
60014024002,332457,0.424686192468619
60014025001,310464,0
60014025001,310646,0.460732984293194
60014025001,312171,0.0418848167539267
60014025001,315816,0.128272251308901
60014025001,316915,0.0968586387434555
60014025001,316916,0.081151832460733
60014025001,318473,0.0837696335078534
60014025001,326640,0.107329842931937
60014025002,310647,0.615120274914089
60014025002,315291,0
60014025002,318267,0.384879725085911
60014026001,310204,0.116504854368932
60014026001,310209,0.0922330097087379
60014026001,310267,0
60014026001,310873,0
60014026001,310874,0.134304207119741
60014026001,311766,0.144012944983819
60014026001,313285,0.249190938511327
60014026001,316961,0.00809061488673139
60014026001,321616,0
60014026001,321622,0
60014026001,328655,0.255663430420712
60014027001,310206,0
60014027001,310871,0.0986547085201794
60014027001,310872,0.260089686098655
60014027001,320104,0.125560538116592
60014027001,326332,0.103139013452915
60014027001,328996,0.0941704035874439
60014027001,330643,0.318385650224215
60014027002,310960,0.110236220472441
60014027002,311757,0.112860892388451
60014027002,312818,0.20997375328084
60014027002,316661,0.178477690288714
60014027002,317566,0.078740157480315
60014027002,321500,0.0997375328083989
60014027002,324295,0.20997375328084
60014028001,310875,0.0521831735889244
60014028001,311764,0.120340788072417
60014028001,315603,0.173588924387646
60014028001,316668,0.0234291799787007
60014028001,325953,0.073482428115016
60014028001,326159,0.476038338658147
60014028001,326161,0.080937167199148
60014028002,311520,0.000920810313075506
60014028002,312648,0
60014028002,313826,0.0451197053406998
60014028002,314641,0.261510128913444
60014028002,316671,0
60014028002,316937,0.333333333333333
60014028002,318263,0
60014028002,321583,0
60014028002,321624,0.0883977900552486
60014028002,324356,0.112338858195212
60014028002,326333,0
60014028002,326548,0.157458563535912
60014028002,329614,0.000920810313075506
60014028002,331316,0
60014029001,310228,0
60014029001,310229,0
60014029001,310462,0
60014029001,310644,0
60014029001,312472,0.0358306188925081
60014029001,314001,0
60014029001,314458,0
60014029001,315292,0
60014029001,316317,0
60014029001,316673,0.00325732899022801
60014029001,316674,0
60014029001,316680,0.485342019543974
60014029001,316954,0
60014029001,318265,0
60014029001,318690,0
60014029001,323607,0.121606948968512
60014029001,326620,0
60014029001,326621,0.277958740499457
60014029001,327413,0.0488599348534202
60014029001,327415,0.00217155266015201
60014029001,327417,0.0249728555917481
60014029001,327812,0
60014030001,311516,0.330386740331492
60014030001,311518,0.0165745856353591
60014030001,311521,0
60014030001,312455,0.205524861878453
60014030001,316676,0.107182320441989
60014030001,316677,0.0640883977900552
60014030001,316894,0.0773480662983425
60014030001,319908,0
60014030001,326181,0
60014030001,326633,0.12817679558011
60014030001,328072,0.0707182320441989
60014030001,330202,0
60014030002,310230,0.0201680672268908
60014030002,310232,0.0117647058823529
60014030002,310233,0.026890756302521
60014030002,311517,0
60014030002,311519,0.0168067226890756
60014030002,312456,0.00168067226890756
60014030002,315099,0
60014030002,316678,0
60014030002,316701,0.00840336134453781
60014030002,323609,0.0336134453781513
60014030002,326624,0.2
60014030002,327411,0.0773109243697479
60014030002,327412,0.0184873949579832
60014030002,327418,0.0336134453781513
60014030002,328814,0.0319327731092437
60014030002,330042,0.519327731092437
60014030002,330205,0
60014031001,310210,0.208273894436519
60014031001,311765,0
60014031001,312451,0.159771754636234
60014031001,312454,0
60014031001,314417,0
60014031001,321623,0
60014031001,321673,0
60014031001,321674,0
60014031001,325950,0.0156918687589158
60014031001,325955,0
60014031001,326615,0.132667617689016
60014031001,326616,0.0556348074179743
60014031001,326804,0.021398002853067
60014031001,326805,0.249643366619116
60014031001,326806,0
60014031001,326807,0.0884450784593438
60014031001,326808,0
60014031001,329615,0.0684736091298146
60014033001,0,0
60014033001,310236,0.0539956803455724
60014033001,310239,0
60014033001,311937,0
60014033001,312181,0.0669546436285097
60014033001,312183,0.131029517638589
60014033001,313794,0.046796256299496
60014033001,313795,0
60014033001,314269,0.110151187904968
60014033001,318129,0.0539956803455724
60014033001,319206,0.0921526277897768
60014033001,325893,0
60014033001,327867,0.311015118790497
60014033001,328048,0
60014033001,328051,0
60014033001,329433,0.0583153347732181
60014033001,329435,0
60014033001,329850,0.00215982721382289
60014033001,330324,0.0734341252699784
60014033002,312457,0.0541353383458647
60014033002,313093,0.0330827067669173
60014033002,313094,0
60014033002,314459,0.240601503759398
60014033002,316679,0.0496240601503759
60014033002,317937,0.0586466165413534
60014033002,321688,0.112781954887218
60014033002,323610,0.0902255639097744
60014033002,326626,0.0330827067669173
60014033002,326628,0.13984962406015
60014033002,328815,0.102255639097744
60014033002,328816,0
60014033002,328818,0.0857142857142857
60014034001,0,0
60014034001,310963,0.00321027287319422
60014034001,311936,0.235955056179775
60014034001,317587,0
60014034001,317591,0.0738362760834671
60014034001,318254,0.292134831460674
60014034001,318256,0.394863563402889
60014034002,310234,0.856978085351788
60014034002,316315,0
60014034002,318703,0
60014034002,323814,0
60014034002,328492,0.0899653979238754
60014034002,328817,0.0530565167243368
60014034003,323594,1
60014034004,318255,0.765289256198347
60014034004,327420,0.234710743801653
60014035011,310487,0.0492063492063492
60014035011,310642,0
60014035011,311125,0.019047619047619
60014035011,312923,0.119047619047619
60014035011,316502,0.0174603174603175
60014035011,318264,0.191269841269841
60014035011,323672,0.571428571428571
60014035011,326338,0.0119047619047619
60014035011,327628,0.0206349206349206
60014035011,332257,0
60014035012,310664,0.180645161290323
60014035012,311308,0.0989247311827957
60014035012,312922,0.145161290322581
60014035012,315595,0.354838709677419
60014035012,316003,0.010752688172043
60014035012,324834,0.0720430107526882
60014035012,327627,0.0548387096774194
60014035012,327777,0.0032258064516129
60014035012,327811,0.0795698924731183
60014035013,310465,0.0448179271708683
60014035013,312263,0.739495798319328
60014035013,315596,0.215686274509804
60014035021,331273,1
60014035022,311316,0.419504643962848
60014035022,323943,0.0619195046439628
60014035022,324839,0.278637770897833
60014035022,327814,0.239938080495356
60014036001,310456,1
60014036001,323807,0
60014036002,324840,0.540603248259861
60014036002,328232,0.160092807424594
60014036002,328418,0.299303944315545
60014036003,311130,0.143878462913315
60014036003,311959,0.190348525469169
60014036003,312928,0.236818588025022
60014036003,316223,0.109919571045576
60014036003,324615,0.13047363717605
60014036003,327630,0.188561215370867
60014037011,310964,0.0347043701799486
60014037011,316222,0.341902313624679
60014037011,327813,0.623393316195373
60014037012,311129,0.196035242290749
60014037012,312927,0.384361233480176
60014037012,323940,0.200440528634361
60014037012,332123,0.219162995594714
60014037021,321465,0.694267515923567
60014037021,331085,0.305732484076433
60014037022,311938,0.299101412066752
60014037022,311960,0.227214377406932
60014037022,312929,0.225930680359435
60014037022,325253,0.0718870346598203
60014037022,328417,0.17586649550706
60014038001,318687,0.285123966942149
60014038001,323903,0.18595041322314
60014038001,325656,0.210743801652893
60014038001,325657,0.165289256198347
60014038001,327162,0.152892561983471
60014038002,316475,0.0747863247863248
60014038002,323811,0.277777777777778
60014038002,325044,0.196581196581197
60014038002,330885,0.13034188034188
60014038002,332609,0.320512820512821
60014038003,311318,0.0776053215077605
60014038003,311933,0.141906873614191
60014038003,316471,0.0399113082039911
60014038003,316474,0.42350332594235
60014038003,317531,0.146341463414634
60014038003,323592,0.170731707317073
60014038004,311930,0.078909612625538
60014038004,314263,0.0430416068866571
60014038004,316473,0.0803443328550933
60014038004,317742,0.109038737446198
60014038004,323589,0.193687230989957
60014038004,323810,0.134863701578192
60014038004,323812,0.0616929698708752
60014038004,331087,0.189383070301291
60014038004,332605,0.109038737446198
60014039001,311285,0.402777777777778
60014039001,311928,0.0606060606060606
60014039001,314913,0.277777777777778
60014039001,327815,0.258838383838384
60014039002,311286,0.313984168865435
60014039002,317529,0.0686015831134565
60014039002,323805,0.100263852242744
60014039002,329620,0.0897097625329815
60014039002,331086,0.189973614775726
60014039002,332602,0.237467018469657
60014039003,311127,0.106986899563319
60014039003,321463,0.152838427947598
60014039003,321466,0.0491266375545851
60014039003,331084,0.117903930131004
60014039003,332455,0.0534934497816594
60014039003,332787,0.519650655021834
60014040001,311126,0.0840579710144927
60014040001,312925,0.239613526570048
60014040001,312926,0.219323671497585
60014040001,316227,0.146859903381643
60014040001,323804,0.14975845410628
60014040001,324833,0.129468599033816
60014040001,324838,0.0309178743961353
60014040002,310471,0.15592203898051
60014040002,313820,0.124437781109445
60014040002,314271,0.116941529235382
60014040002,317611,0.0659670164917541
60014040002,320282,0.170914542728636
60014040002,327190,0.110944527736132
60014040002,329672,0.131934032983508
60014040002,333553,0.122938530734633
60014041011,310673,0.0621019108280255
60014041011,312930,0.0509554140127389
60014041011,313312,0.119426751592357
60014041011,315437,0.135350318471338
60014041011,316226,0.0143312101910828
60014041011,316921,0.117834394904459
60014041011,320279,0.256369426751592
60014041011,328420,0.0445859872611465
60014041011,328421,0.089171974522293
60014041011,328835,0.109872611464968
60014041012,310470,0.0728346456692913
60014041012,314270,0.0836614173228346
60014041012,314912,0.0275590551181102
60014041012,315288,0.0354330708661417
60014041012,316217,0.062992125984252
60014041012,316252,0.031496062992126
60014041012,318261,0.0816929133858268
60014041012,320280,0.187992125984252
60014041012,320281,0.077755905511811
60014041012,327014,0.103346456692913
60014041012,327015,0.0728346456692913
60014041012,329853,0.062992125984252
60014041012,333556,0.0994094488188976
60014041021,311961,0.226315789473684
60014041021,315594,0.487368421052632
60014041021,325324,0.286315789473684
60014041022,311131,0.385521885521886
60014041022,311984,0.436026936026936
60014041022,312264,0.0101010101010101
60014041022,324136,0.143097643097643
60014041022,332640,0.0252525252525253
60014042001,310955,0.219321148825065
60014042001,311598,0.234986945169713
60014042001,320816,0.10443864229765
60014042001,326530,0.0783289817232376
60014042001,326531,0.0443864229765013
60014042001,326821,0.0443864229765013
60014042001,332902,0.0939947780678851
60014042001,333422,0.112271540469974
60014042001,333761,0.0678851174934726
60014042002,315078,0.239350912778905
60014042002,317357,0.371196754563895
60014042002,317726,0.154158215010142
60014042002,320829,0.0588235294117647
60014042002,326359,0.176470588235294
60014042003,311114,0.179226069246436
60014042003,311295,0.120162932790224
60014042003,311495,0.0712830957230143
60014042003,311786,0
60014042003,311941,0.0692464358452139
60014042003,315561,0.0916496945010183
60014042003,316321,0.346232179226069
60014042003,328419,0.122199592668024
60014043001,310953,0.11353711790393
60014043001,315077,0.235807860262009
60014043001,315572,0.0589519650655022
60014043001,315992,0.100436681222707
60014043001,315994,0
60014043001,316206,0.0611353711790393
60014043001,316840,0.0698689956331878
60014043001,320094,0.187772925764192
60014043001,325016,0.0240174672489083
60014043001,325869,0
60014043001,326347,0.0786026200873362
60014043001,326526,0.0698689956331878
60014043001,329622,0
60014043002,315564,0.157746478873239
60014043002,315616,0.0591549295774648
60014043002,318111,0.129577464788732
60014043002,318113,0.140845070422535
60014043002,319397,0.28169014084507
60014043002,325873,0.146478873239437
60014043002,332895,0.0845070422535211
60014043003,311985,0.137404580152672
60014043003,314930,0.124045801526718
60014043003,315562,0.0648854961832061
60014043003,315563,0.129770992366412
60014043003,315570,0.179389312977099
60014043003,317386,0.169847328244275
60014043003,325871,0.0610687022900763
60014043003,325887,0.0610687022900763
60014043003,333094,0.0725190839694656
60014044001,311788,0.427509293680297
60014044001,315436,0.0855018587360595
60014044001,315581,0.0241635687732342
60014044001,319572,0.0306691449814126
60014044001,319577,0.0613382899628253
60014044001,329852,0.0947955390334572
60014044001,333758,0.276022304832714
60014044002,310306,0.424
60014044002,311603,0.252
60014044002,327003,0.084
60014044002,327006,0.088
60014044002,327179,0.152
60014044003,310904,0.10099573257468
60014044003,313809,0.058321479374111
60014044003,318079,0.0369843527738265
60014044003,320268,0.206258890469417
60014044003,321433,0.0867709815078236
