"jointTours","hhsize","freq"
"0","2",82.4172848390328
"1","2",17.1256207319779
"2","2",0.457094428989265
"0","3",75.8010493414229
"1","3",22.6312317757924
"2","3",1.56771888278469
"0","4",80.9211129096295
"1","4",17.205342987953
"2","4",1.87354410241745
"0","5",75.3285057505031
"1","5",19.8904246412362
"2","5",4.78106960826075
"0","Total",79.4127505634955
"1","Total",18.8544749633676
"2","Total",1.73277447313694
