stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,osm_node_id,shst_node_id,model_node_id
3030,Battery St & Jackson St,,37.796859999999995,-122.40077,,,746027de917eb3050ea4e56abd93b371,746027de917eb3050ea4e56abd93b371,1021318
3031,Bay St & Midway St,,37.806094,-122.40916100000001,,,25cdc22c256d1c443601d3ee9caf6393,25cdc22c256d1c443601d3ee9caf6393,1013677
3032,Balboa St & 4th Ave,,37.777396,-122.461751,,,72064d417822e7c5c2bd9802318480a5,72064d417822e7c5c2bd9802318480a5,1012229
3033,Balboa St & 4th Ave,,37.777262,-122.461969,,,72064d417822e7c5c2bd9802318480a5,72064d417822e7c5c2bd9802318480a5,1012229
3034,Balboa St & 6th Ave,,37.777289,-122.46415800000001,,,8dd9ece91d51d38ec66050c684746a75,8dd9ece91d51d38ec66050c684746a75,1023332
3035,Balboa St & 6th Ave,,37.777173,-122.463849,,,8dd9ece91d51d38ec66050c684746a75,8dd9ece91d51d38ec66050c684746a75,1023332
3036,Balboa St & 8th Ave,,37.777198999999996,-122.46603799999998,,,a16f4b5964f78205b46861bd49ae46af,a16f4b5964f78205b46861bd49ae46af,1014745
3037,Balboa St & 8th Ave,,37.777065,-122.466256,,,a16f4b5964f78205b46861bd49ae46af,a16f4b5964f78205b46861bd49ae46af,1014745
3038,Balboa St & 10th Ave,,37.777101,-122.46817,,,1959710a9ee6b6d6ed1956cc044de090,1959710a9ee6b6d6ed1956cc044de090,1009956
3039,Balboa St & 10th Ave,,37.776967,-122.46838799999999,,,1959710a9ee6b6d6ed1956cc044de090,1959710a9ee6b6d6ed1956cc044de090,1009956
3040,Balboa St & 12th Ave,,37.777002,-122.47031299999999,,,edc4ba3ec58fdc1e035e51927becc814,edc4ba3ec58fdc1e035e51927becc814,1004096
3041,Balboa St & 12th Ave,,37.776868,-122.47053100000001,,,edc4ba3ec58fdc1e035e51927becc814,edc4ba3ec58fdc1e035e51927becc814,1004096
3042,Balboa St & 14th Ave,,37.77678,-122.4727,,,925fee006f9bc6713d7bd75ec1058c2e,925fee006f9bc6713d7bd75ec1058c2e,1009533
3043,Balboa St & 17th Ave,,37.776759999999996,-122.475769,,,fca97163cd5a97c8c26c4c88d757018e,fca97163cd5a97c8c26c4c88d757018e,1016682
3044,Balboa St & 17th Ave,,37.776626,-122.47598700000002,,,fca97163cd5a97c8c26c4c88d757018e,fca97163cd5a97c8c26c4c88d757018e,1016682
3045,Balboa St & 19th Ave,,37.776662,-122.47791200000002,,,7151a9c70626e8137558fea62720b9c8,7151a9c70626e8137558fea62720b9c8,1009787
3046,Balboa St & 19th Ave,,37.776528000000006,-122.47813000000001,,,7151a9c70626e8137558fea62720b9c8,7151a9c70626e8137558fea62720b9c8,1009787
3047,Balboa St & 21st Ave,,37.776563,-122.480056,,,734a7fd0910cc3ae6cee3d3815e23868,734a7fd0910cc3ae6cee3d3815e23868,1010182
3048,Balboa St & 21st Ave,,37.776429,-122.480273,,,734a7fd0910cc3ae6cee3d3815e23868,734a7fd0910cc3ae6cee3d3815e23868,1010182
3049,Balboa St & 23rd Ave,,37.77647,-122.48218999999999,,,dc5060881c9c2d65692f0b9e3fdcf668,dc5060881c9c2d65692f0b9e3fdcf668,1021544
3050,Balboa St & 23rd Ave,,37.77633,-122.482417,,,dc5060881c9c2d65692f0b9e3fdcf668,dc5060881c9c2d65692f0b9e3fdcf668,1021544
3051,Balboa St & 25th Ave,,37.776356,-122.484606,,,50f935b0748dae3fe09fc3ed6b5593b4,50f935b0748dae3fe09fc3ed6b5593b4,1009214
3052,Balboa St & 25th Ave,,37.77624,-122.484296,,,50f935b0748dae3fe09fc3ed6b5593b4,50f935b0748dae3fe09fc3ed6b5593b4,1009214
3053,Balboa St & 28th Ave,,37.776222,-122.487551,,,964171d8fbe44f7e84ae88c8a6526be1,964171d8fbe44f7e84ae88c8a6526be1,1006513
3054,Balboa St & 28th Ave,,37.776088,-122.487769,,,964171d8fbe44f7e84ae88c8a6526be1,964171d8fbe44f7e84ae88c8a6526be1,1006513
3055,Balboa St & 30th Ave,,37.776114,-122.489958,,,6d15df211c67140e1e79f6596ba0cab5,6d15df211c67140e1e79f6596ba0cab5,1019087
3056,Balboa St & 30th Ave,,37.775989,-122.48991200000002,,,6d15df211c67140e1e79f6596ba0cab5,6d15df211c67140e1e79f6596ba0cab5,1019087
3057,Balboa St & 32nd Ave,,37.776024,-122.49183799999999,,,d459c3f2d94e8e227d9bb26f77b0f64d,d459c3f2d94e8e227d9bb26f77b0f64d,1020155
3058,Balboa St & 32nd Ave,,37.775890000000004,-122.492056,,,d459c3f2d94e8e227d9bb26f77b0f64d,d459c3f2d94e8e227d9bb26f77b0f64d,1020155
3059,Balboa St & 34th Ave,,37.775791,-122.494199,,,a5a612c2183c0b828eab64b52e0aca72,a5a612c2183c0b828eab64b52e0aca72,1010825
3060,Balboa St & 35th Ave,,37.775898,-122.494577,,,a5a612c2183c0b828eab64b52e0aca72,a5a612c2183c0b828eab64b52e0aca72,1010825
3061,Balboa St & 37th Ave,,37.775781,-122.497202,,,b17d45c038ebea83b7e32f3d1e03f916,b17d45c038ebea83b7e32f3d1e03f916,1010417
3062,Balboa St & 37th Ave,,37.775647,-122.497419,,,b17d45c038ebea83b7e32f3d1e03f916,b17d45c038ebea83b7e32f3d1e03f916,1010417
3063,Balboa St & 40th Ave,,37.775636999999996,-122.500399,,,3ea35a3571f2f07798929b73a3725fb5,3ea35a3571f2f07798929b73a3725fb5,1010589
3064,Balboa St & 40th Ave,,37.775503,-122.50061699999999,,,3ea35a3571f2f07798929b73a3725fb5,3ea35a3571f2f07798929b73a3725fb5,1010589
3065,Balboa St & 43rd Ave,,37.775484000000006,-122.50362,,,ac2c4f685b54d307378d70ddff37acaa,ac2c4f685b54d307378d70ddff37acaa,1013192
3066,Balboa St & 43rd Ave,,37.77535,-122.50383799999999,,,ac2c4f685b54d307378d70ddff37acaa,ac2c4f685b54d307378d70ddff37acaa,1013192
3067,Balboa St & Arguello Blvd,,37.77747,-122.45886000000002,,,61732247e14e26ae26de51d7825ec0b1,61732247e14e26ae26de51d7825ec0b1,1013980
3070,Balboa St & Park Presidio Blvd,,37.776895,-122.472227,,,aec9f132e4d941cd36990f68187f98c7,aec9f132e4d941cd36990f68187f98c7,1000129
3071,Balboa St & Park Presidio Blvd,,37.776788,-122.47241100000001,,,925fee006f9bc6713d7bd75ec1058c2e,925fee006f9bc6713d7bd75ec1058c2e,1009533
3072,Broderick St & Bay St,,37.801541,-122.44479799999999,,,cfd2df1026ddd6f663f2a60a4d40dd66,cfd2df1026ddd6f663f2a60a4d40dd66,1002819
3074,Broderick St & Beach St,,37.803415,-122.445176,,,99ca31d18e40a63ed2b150488fcc1b57,99ca31d18e40a63ed2b150488fcc1b57,1010471
3075,Broderick St & Francisco St,,37.800622,-122.444603,,,1a86a2dc4965e934c94c8f97bcc4f8a5,1a86a2dc4965e934c94c8f97bcc4f8a5,1002421
3076,Broderick St & Jefferson St,,37.804342999999996,-122.44536000000001,,,af452712e214e407aee1b14dff6b78d7,af452712e214e407aee1b14dff6b78d7,1005695
3077,Broderick St & North Point St,,37.802478,-122.44498200000001,,,f16c37463720992677c0b87adc366c1b,f16c37463720992677c0b87adc366c1b,1009149
3082,Broadway & Grant Ave,,37.797831,-122.406345,,,2b957cd4d9ad8d81f5a937079b885008,2b957cd4d9ad8d81f5a937079b885008,1004392
3084,Broadway & Montgomery St,,37.798134000000005,-122.40396000000001,,,56cb32e4aba7734d8dcef03439e1ce3a,56cb32e4aba7734d8dcef03439e1ce3a,1021796
3085,Broadway & Steiner St,,37.794131,-122.436442,,,cdcf3cedff9e3addf9fc901c205f10ed,cdcf3cedff9e3addf9fc901c205f10ed,1011694
3086,Broadway & Steiner St,,37.794056,-122.436278,,,cdcf3cedff9e3addf9fc901c205f10ed,cdcf3cedff9e3addf9fc901c205f10ed,1011694
3087,Broadway & Stockton St,,37.797591,-122.408294,,,a956fb7e9e2a3b413d15117f70bf70da,a956fb7e9e2a3b413d15117f70bf70da,1008328
3089,Beale St & Mission St,,37.79175,-122.3967,,,65aa21e059e0f3d18d594c3c3d189691,65aa21e059e0f3d18d594c3c3d189691,1017656
3090,Beach St & Divisadero St,,37.803629,-122.443674,,,72674c4af8f07694cf8f04470470a120,72674c4af8f07694cf8f04470470a120,1001397
3092,Beach St & Mason St,,37.807407,-122.414125,,,0,,90362
3093,Beach St & Polk St,,37.806375,-122.42319499999999,,,5e4f2e782d222c28ff0c3e7a4b1791a8,5e4f2e782d222c28ff0c3e7a4b1791a8,1013528
3094,Beach St & Scott St,,37.803779999999996,-122.44258,,,cacb219b585248f09b98719b2249c19d,cacb219b585248f09b98719b2249c19d,1008477
3095,Beach St & Stockton St,,37.807840999999996,-122.41081000000001,,,0,,90363
3096,Bemis St & Moffitt St,,37.736655,-122.43118100000001,,,d053e2ffc62dc9bc553cdb9cc9aebef9,d053e2ffc62dc9bc553cdb9cc9aebef9,1005379
3103,3rd St & 20th St,,37.76079,-122.38846000000001,,,894a2ba14e96bd7780efb0558f1e4dc3,894a2ba14e96bd7780efb0558f1e4dc3,1006351
3104,3rd St & 20th St,,37.76059,-122.3887,,,d7422c7fde6e5f41901ec62a667dceef,d7422c7fde6e5f41901ec62a667dceef,1002549
3107,3rd St & 23rd St,,37.75569,-122.3879,,,f11ea40e59205620dd46e7f623790d65,f11ea40e59205620dd46e7f623790d65,1014085
3108,3rd St & 23rd St,,37.75506,-122.3881,,,dc9d78e096eb02327e6750da2bcc56f2,dc9d78e096eb02327e6750da2bcc56f2,1022158
3113,3rd St & Bayview St,,37.732279999999996,-122.39155900000002,,,7336221b02af3e901d9cdade39ccdc80,7336221b02af3e901d9cdade39ccdc80,1017691
3114,3rd St & Brannan St,,37.779284999999994,-122.393185,,,e517786a9dd182605acf27b1f3319a15,e517786a9dd182605acf27b1f3319a15,1002767
3115,3rd St & Carroll Ave,,37.72567,-122.3943,,,b35cf47de2e44751d16878fefefb631b,b35cf47de2e44751d16878fefefb631b,1011665
3116,3rd St & Carroll Ave,,37.7253,-122.3942,,,ba1cc446a56af7b78317d26b2de85c8d,ba1cc446a56af7b78317d26b2de85c8d,1010868
3123,3rd St & Evans Ave,,37.74244,-122.38815,,,08a81a7bc1f40fb83cce942a2b56b5c4,08a81a7bc1f40fb83cce942a2b56b5c4,1013401
3124,3rd St & Folsom St,,37.783998,-122.399097,,,e24f39a68d5059b2eaa675d315bdd5ed,e24f39a68d5059b2eaa675d315bdd5ed,1009528
3127,3rd St & Hudson Ave,,37.740120000000005,-122.3887,,,c54ba9812771e97148dbfb38d11fb19c,c54ba9812771e97148dbfb38d11fb19c,1007093
3128,3rd St & Howard St,,37.784945,-122.400254,,,113b41d137218ae0f4905ca5a06b65d8,113b41d137218ae0f4905ca5a06b65d8,1019047
3129,3rd St & Innes Ave,,37.73932,-122.38926000000001,,,fc493fbe8d525f41984cff80d00af331,fc493fbe8d525f41984cff80d00af331,1005185
3134,3rd St & La Salle Ave,,37.737213,-122.389803,,,bff00196b9bb24a0d378d1fc8c9b1bec,bff00196b9bb24a0d378d1fc8c9b1bec,1012886
3135,3rd St & Kirkwood Ave,,37.737927,-122.389619,,,59aaed572b7c6153a1bb4bed7085f066,59aaed572b7c6153a1bb4bed7085f066,1010309
3136,3rd St & Stevenson St,,37.786373,-122.40211000000001,,,f8cab4991a5a7d37a68867bb2b946c0b,f8cab4991a5a7d37a68867bb2b946c0b,1005611
3137,3rd St & Market St,,37.787632,-122.40343899999999,,,c95862392819987781835580c59ad7bc,c95862392819987781835580c59ad7bc,1011422
3141,3rd St & Palou Ave,,37.734091,-122.390928,,,a7f451d34e14c88b6d38e8ff46766de1,a7f451d34e14c88b6d38e8ff46766de1,1001151
3143,3rd St & Oakdale Ave,,37.734787,-122.390721,,,59354ff51a25f66e1fea917f48f70d20,59354ff51a25f66e1fea917f48f70d20,1000787
3144,3rd St & Perry St,,37.782703999999995,-122.39747,,,8d09e8f7a5765e6fb11c6915cf3d2bff,8d09e8f7a5765e6fb11c6915cf3d2bff,1004204
3145,3rd St & Revere Ave,,37.73225,-122.39146000000001,,,7336221b02af3e901d9cdade39ccdc80,7336221b02af3e901d9cdade39ccdc80,1017691
3146,3rd St & Salinas Ave,,37.72078,-122.39648999999999,,,b0b4c7a98afdcc0072f67ee5f4c36c1e,b0b4c7a98afdcc0072f67ee5f4c36c1e,1007096
3149,3rd St & Van Dyke Ave,,37.729238,-122.39259299999999,,,66ed47e3dcea86988fff37afa167a70b,66ed47e3dcea86988fff37afa167a70b,1002239
3150,3rd St & Williams Ave,,37.729166,-122.392776,,,1c01e66f71fa7cbd0ceb6e4aeaccc1c0,1c01e66f71fa7cbd0ceb6e4aeaccc1c0,1018800
3153,4th St & 3rd St,,37.772966,-122.38969399999999,,,0c5f89f7090c7a349b6fd50bbcf28349,0c5f89f7090c7a349b6fd50bbcf28349,1009404
3163,4th St & Townsend St,,37.777109,-122.39513500000001,,,4c2a3e57cfa2e67ad45ba1605358e982,4c2a3e57cfa2e67ad45ba1605358e982,1021058
3164,4TH ST & TOWNSEND ST,,37.776894,-122.39489499999999,,,4c2a3e57cfa2e67ad45ba1605358e982,4c2a3e57cfa2e67ad45ba1605358e982,1021058
3166,5th St & Brannan St,,37.776540000000004,-122.39856999999999,,,e0aaeee83f159bd183743908a9d63744,e0aaeee83f159bd183743908a9d63744,1008562
3168,5th St & Folsom St,,37.78031,-122.40357,,,6d2caf04547dd825b59a102bcaceb62e,6d2caf04547dd825b59a102bcaceb62e,1002076
3170,5th St & Howard St,,37.78145,-122.40475,,,a08144e53c4bb50b1335fca95e49e6ab,a08144e53c4bb50b1335fca95e49e6ab,1001610
3171,5th St & Howard St,,37.78123,-122.40473999999999,,,f3c2b525b855b10b233d9a9ff005cd01,f3c2b525b855b10b233d9a9ff005cd01,1024442
3172,5th St & Mission St,,37.782959999999996,-122.40665,,,e2a8096c8af20c14f1762ae9b9d497d7,e2a8096c8af20c14f1762ae9b9d497d7,1005427
3173,5th St & Mission St,,37.78277,-122.40665,,,e2a8096c8af20c14f1762ae9b9d497d7,e2a8096c8af20c14f1762ae9b9d497d7,1005427
3174,5th St & Townsend St,,37.775490000000005,-122.39716000000001,,,5fd1f8ed0c661b774fc86e144ae2c3c9,5fd1f8ed0c661b774fc86e144ae2c3c9,1013432
3177,6th Ave & Balboa St,,37.777146,-122.46391799999999,,,8dd9ece91d51d38ec66050c684746a75,8dd9ece91d51d38ec66050c684746a75,1023332
3178,6th Ave & Balboa St,,37.776984999999996,-122.46408999999998,,,8dd9ece91d51d38ec66050c684746a75,8dd9ece91d51d38ec66050c684746a75,1023332
3181,6th Ave & Clement St,,37.783026,-122.464526,,,bc9e0356e666809a15a44464af8b7066,bc9e0356e666809a15a44464af8b7066,1020272
3182,6th Ave & Cornwall St,,37.784673,-122.46448000000001,,,b2f037441269b123ee96c6d7ab30279e,b2f037441269b123ee96c6d7ab30279e,1011164
3183,6th Ave & Fulton St,,37.77397,-122.46371,,,f92a5449b19df05c682a2a5168fa1f63,f92a5449b19df05c682a2a5168fa1f63,1020122
3184,6th Ave & Geary Blvd,,37.780876,-122.46418200000001,,,a0f896c265f652aba0aea591c1a02b27,a0f896c265f652aba0aea591c1a02b27,1016258
3185,6th Ave & Geary Blvd,,37.780768,-122.464354,,,a0f896c265f652aba0aea591c1a02b27,a0f896c265f652aba0aea591c1a02b27,1016258
3187,6th St & Harrison St,,37.77732,-122.40423999999999,,,fa41cd8c8647d5d4ca2c94ed8b359076,fa41cd8c8647d5d4ca2c94ed8b359076,1011257
3188,1697 7th Ave,,37.756597,-122.46374099999998,,,f25b92dcf69b8f6cd614a1bf3d01c44f,f25b92dcf69b8f6cd614a1bf3d01c44f,1012922
3189,1697 7th Ave,,37.756766999999996,-122.46356999999999,,,675a9b6e3c2c237a3f6e11a9e617540f,675a9b6e3c2c237a3f6e11a9e617540f,1027042
3191,7th St & Brannan St,,37.773266,-122.40336699999999,,,49e296ebdb2585120cab0e3927f35810,49e296ebdb2585120cab0e3927f35810,1008079
3192,7th St & Folsom St,,37.776864,-122.407904,,,b60c7554a43c245a144cab71146a0653,b60c7554a43c245a144cab71146a0653,1023336
3193,7th St & Harrison St,,37.775729999999996,-122.40646000000001,,,0240f5e34624e37c86e89e66952cfdca,0240f5e34624e37c86e89e66952cfdca,1001572
3194,7th St & Howard St,,37.777935,-122.409222,,,15ba18b86c52abadf14deac8c76f613c,15ba18b86c52abadf14deac8c76f613c,1020857
3195,7th St & Mission St,,37.779175,-122.41076799999999,,,d81baf9f9ffb52970826f07c1fd5f2da,d81baf9f9ffb52970826f07c1fd5f2da,1022295
3196,7th St & Market St,,37.780309,-122.41239499999999,,,7333a71bbfb178977cc3ac09b3007456,7333a71bbfb178977cc3ac09b3007456,1008657
3197,7th St & Townsend St,,37.772034000000005,-122.401821,,,da1971ec82ceb74a3f5376e586888c01,da1971ec82ceb74a3f5376e586888c01,1023949
3200,8th Ave & Cabrillo St,,37.775022,-122.466095,,,5414ba274922e901bbd54b40dc657a09,5414ba274922e901bbd54b40dc657a09,1022464
3201,8th Ave & Fulton St,,37.773639,-122.46580800000001,,,f07b877b1ee902ae09d169721cbe3f35,f07b877b1ee902ae09d169721cbe3f35,1016152
3202,8th Ave & Fulton St,,37.773478000000004,-122.46598,,,a9da85408779e60d3759ac3ce99a0e3c,a9da85408779e60d3759ac3ce99a0e3c,1005824
3203,8th St & Brannan St,,37.771553999999995,-122.405901,,,75bff01eb81f9c7531b36d5c512d102a,75bff01eb81f9c7531b36d5c512d102a,1004301
3204,8th St & Bryant St,,37.772535999999995,-122.407127,,,1d083ba6681560f17b95b28cc499cd40,1d083ba6681560f17b95b28cc499cd40,1002376
3205,8th St & Folsom St,,37.774767,-122.409922,,,08506e2d2a5c53acff82b7b4ff1ebd1a,08506e2d2a5c53acff82b7b4ff1ebd1a,1017599
3206,8th St & Harrison St,,37.773536,-122.408376,,,29eaf975ecbac82ce84fc0a631265717,29eaf975ecbac82ce84fc0a631265717,1007717
3208,8th St & Mission St,,37.77724,-122.413027,,,bea0ab7ed265030cf13480305e8c825d,bea0ab7ed265030cf13480305e8c825d,1005382
3209,8th St & Market St,,37.778498,-122.414597,,,c0d9abd9f6522174148d4e8e5e01a964,c0d9abd9f6522174148d4e8e5e01a964,1020076
3210,8th St & Townsend St,,37.770161,-122.404126,,,873958996ad4fb30d5a933b15fe7e342,873958996ad4fb30d5a933b15fe7e342,1022333
3211,9th Ave & Irving St,,37.764288,-122.466241,,,cb8f5cfde616b500396ba8788aa0a52a,cb8f5cfde616b500396ba8788aa0a52a,1016630
3212,9th Ave & Irving St,,37.763913,-122.466241,,,0,,90170
3213,9th Ave & Irving St,,37.763797,-122.46638999999999,,,8246f619699e7628f446d92d69f13162,8246f619699e7628f446d92d69f13162,1024649
3214,9th Ave & Judah St,,37.762093,-122.46608,,,27ebb5cc6dfa82fab2964848fce02cf1,27ebb5cc6dfa82fab2964848fce02cf1,1016296
3215,9th Ave & Judah St,,37.76204,-122.466241,,,29e2f2c1b76158da020ac571400b107e,29e2f2c1b76158da020ac571400b107e,1008496
3216,9th Ave & Kirkham St,,37.760407,-122.466149,,,aecf4d18b8949cd9c27c70225c22c1bb,aecf4d18b8949cd9c27c70225c22c1bb,1001823
3217,9th Ave & Kirkham St,,37.760237,-122.46595400000001,,,aecf4d18b8949cd9c27c70225c22c1bb,aecf4d18b8949cd9c27c70225c22c1bb,1001823
3218,9th Ave & Lawton St,,37.758533,-122.466022,,,535c516783a2a7ec729a5e8dc56ec36b,535c516783a2a7ec729a5e8dc56ec36b,1006010
3219,9th Ave & Lawton St,,37.758364,-122.465827,,,535c516783a2a7ec729a5e8dc56ec36b,535c516783a2a7ec729a5e8dc56ec36b,1006010
3220,9th Ave & Lincoln Way,,37.76585,-122.46634499999999,,,746db38e01c7cc2bc63d22fdf76197a5,746db38e01c7cc2bc63d22fdf76197a5,1018489
3221,9th Ave & Lincoln Way,,37.765689,-122.466517,,,a92f38e56af80a5a3b51a3ae412eec5c,a92f38e56af80a5a3b51a3ae412eec5c,1000201
3222,9th Ave & Moraga St,,37.756677,-122.465884,,,35a135d1f2978e44157c3e260bb44deb,35a135d1f2978e44157c3e260bb44deb,1004896
3223,9th Ave & Moraga St,,37.756508000000004,-122.46568899999998,,,35a135d1f2978e44157c3e260bb44deb,35a135d1f2978e44157c3e260bb44deb,1004896
3224,9th Ave & Noriega St,,37.754804,-122.46575800000001,,,a42ac527b73c8e70faa9d0dc9f50dcee,a42ac527b73c8e70faa9d0dc9f50dcee,1010726
3225,9th Ave & Noriega St,,37.754634,-122.465551,,,a42ac527b73c8e70faa9d0dc9f50dcee,a42ac527b73c8e70faa9d0dc9f50dcee,1010726
3226,9th Ave & Ortega St,,37.752939000000005,-122.465631,,,9959408a4c96c0b4cbcffc10609b0af4,9959408a4c96c0b4cbcffc10609b0af4,1010578
3229,9th St & Avenue H,,37.825196000000005,-122.37006299999999,,,ac43162d5a69206c498ec8ae47216dd1,ac43162d5a69206c498ec8ae47216dd1,1023638
3230,10th Ave & Ortega St,,37.752724,-122.466502,,,2fdea16818e25f4a2a6ee7578ff99c0a,2fdea16818e25f4a2a6ee7578ff99c0a,1009258
3231,10th Ave & Pacheco St,,37.750859999999996,-122.466376,,,d1ea52a538f709690201e700d0840e27,d1ea52a538f709690201e700d0840e27,1020110
3232,10th Ave & Pacheco St,,37.750699,-122.46654699999999,,,d1ea52a538f709690201e700d0840e27,d1ea52a538f709690201e700d0840e27,1020110
3233,10th Ave & Quintara St,,37.749325,-122.46626100000002,,,3b5f62875eae315bad8cad7875750849,3b5f62875eae315bad8cad7875750849,1018946
3234,10th Ave & Quintara St,,37.749164,-122.46643200000001,,,3b5f62875eae315bad8cad7875750849,3b5f62875eae315bad8cad7875750849,1018946
3235,11th St & Bryant St,,37.769807,-122.4113,,,b00d2cc7af34ea60b348f76ee5a66e5e,b00d2cc7af34ea60b348f76ee5a66e5e,1003622
3238,11th St & Harrison St,,37.77085,-122.41263000000001,,,ba51bc9e47fc3e0c32fb3f9010959564,ba51bc9e47fc3e0c32fb3f9010959564,1010382
3239,11th St & Harrison St,,37.77036,-122.41226999999999,,,1d85618f3f051a130bca198030f7d7d4,1d85618f3f051a130bca198030f7d7d4,1017688
3240,11th St & Howard St,,37.77333,-122.41573000000001,,,b99dfd72184a58ae5a9af9ce196a68bb,b99dfd72184a58ae5a9af9ce196a68bb,1000894
3241,11th St & Howard St,,37.77283,-122.41538,,,b99dfd72184a58ae5a9af9ce196a68bb,b99dfd72184a58ae5a9af9ce196a68bb,1000894
3243,11th St & Mission St,,37.774038,-122.41689099999999,,,01c62322f1e9a96142c286d097d969f8,01c62322f1e9a96142c286d097d969f8,1013674
3244,11th St & Market St,,37.7755,-122.41852,,,497dfec0a5166791301122250da0cf10,497dfec0a5166791301122250da0cf10,1018139
3245,11th St & Market St,,37.775368,-122.418575,,,497dfec0a5166791301122250da0cf10,497dfec0a5166791301122250da0cf10,1018139
3247,14th Ave & Quintara St,,37.748870000000004,-122.47073999999999,,,d4965cd70e1e8c1b87b5cbdc437ad7a2,d4965cd70e1e8c1b87b5cbdc437ad7a2,1000048
3248,14th Ave & Santiago St,,37.74503,-122.4703,,,244531429cf8a0e81ea0056d4bb44ffc,244531429cf8a0e81ea0056d4bb44ffc,1012104
3249,14th Ave & Taraval St,,37.7434,-122.4703,,,908ff20ef0fe54b3e9a58634c653534a,908ff20ef0fe54b3e9a58634c653534a,1006976
3250,14th Ave & Taraval St,,37.74317,-122.47017,,,908ff20ef0fe54b3e9a58634c653534a,908ff20ef0fe54b3e9a58634c653534a,1006976
3251,14th Ave & Ulloa St,,37.7416,-122.47004,,,d5425e246d7185a0a0e8260266ce9f0c,d5425e246d7185a0a0e8260266ce9f0c,1003021
3252,14th Ave & Ulloa St,,37.74153,-122.47018,,,d5425e246d7185a0a0e8260266ce9f0c,d5425e246d7185a0a0e8260266ce9f0c,1003021
3253,14th St & Alpine Ter,,37.767296,-122.43721299999999,,,dda9747e394c162cd553ab91d6e0b7df,dda9747e394c162cd553ab91d6e0b7df,1013291
3254,14th St & Church St,,37.767768,-122.429088,,,94b39ccf71fc0ab5b0a1b71a768725d6,94b39ccf71fc0ab5b0a1b71a768725d6,1001598
3255,14th St & Church St,,37.76767,-122.42913,,,94b39ccf71fc0ab5b0a1b71a768725d6,94b39ccf71fc0ab5b0a1b71a768725d6,1001598
3256,14th St & Castro St,,37.767379999999996,-122.43583999999998,,,0d5c215ef21e9af83c259a19ccf27a0b,0d5c215ef21e9af83c259a19ccf27a0b,1002910
